id,type,name,country
8c7adb87-10a2-477c-9e21-db8c34e74c4f,Limited Liability Partnership,Chicago Bridge & Iron Company,Australia
699c6448-c9a4-4d39-a41d-ad9f9023ff6f,Professional corporation,Pfizer,Tokelau
e5cb9d7e-92c1-4497-90cd-d1b1d288c401,Incorporated,Fellowship Investments,Comoros
c40df359-e5f3-421b-acfe-efdc9ad542d0,Limited Partnership,AutoNation,Mauritania
9341cee4-7500-46b9-b15c-7f46967cdc1b,Corporation,Nationwide Insurance,Nepal
f6db1299-4da6-45d3-9d6c-48a68a957fa1,Incorporated,Kroger,Turks & Caicos Islands
1d5346bd-00f1-47e2-bf6b-774969fcecb2,Incorporated,J. P. Morgan Chase and Co.,Slovenia
a7790c49-9b53-4ca2-b961-71012dce4e7e,Corporation,Nvidia,Vietnam
0b9ff419-4220-43a9-80b1-2cb16d277fb7,Limited Liability Partnership,Beasts of Beauty,Ethiopia
df3e833e-7a46-4c7b-ae8d-ea89940e4c13,Limited Partnership,DTE Energy,Turkmenistan
9268fb32-e638-4b52-b27f-09af9ed5ff1b,Corporation,Beckman Coulter,Swaziland
d7563eca-3847-4d43-a830-e6cbd72fed6d,Corporation,Vitagee,Antigua & Barbuda
4ac10004-a9d1-4306-81e7-13a4b1d89851,Limited Partnership,Spectrum Brands,Iceland
9250a7d5-9f07-4f06-b208-eeb11890045b,Professional Limited Liability Company,CoolTouch Monitors,Brunei
b0041d49-1e93-4c98-b933-d4806f90bab2,Limited Liability Partnership,Dow Jones & Company,Curaçao
e1783d7f-a5b2-4110-968d-2ac896f7f07c,Incorporated,American Express,Bahamas
0890d03e-f4a2-4449-a183-346b0221f4a7,Limited Liability Limited Partnership,Paramount Pictures,Solomon Islands
c7f23b14-a53c-44fb-9776-7f9767b3dd7e,Limited Liability Partnership,ExxonMobil,Madagascar
b11becc0-346d-4cf1-81eb-ced7d54b0cd6,Professional corporation,Bio-Rad Laboratories,Sint Maarten
719e6a8d-48bb-47d5-ad9f-2a56480025f5,Professional Limited Liability Company,West Liberty Foods,Liberia
ac323d30-cdab-410a-aeda-3115eb836d75,Corporation,Quantrix,Mozambique
65c050d2-7fd6-490c-acf6-a8cc1ca02cdc,Professional corporation,Briggs & Stratton,Belgium
2080795f-711d-48de-bfbf-49b7f7e32214,Limited Liability Company,PepsiCo,Vanuatu
3cdb9157-e833-44a5-a7ee-bb0bbbcc801f,Incorporated,Dream Home Improvements,Cameroon
df7c4de7-19bf-49d3-84f4-a1e3aac86904,Professional Limited Liability Company,Destiny Realty,Georgia
e927ed0b-104c-4369-b2dd-5707075f37f4,Professional corporation,Sur La Table,Peru
963bd512-0078-4cad-a04a-7adf5a3d06cc,Limited Liability Partnership,Road Runner Lawn Services,Liberia
6f3deb0c-8550-4b98-856c-2614c20c3639,Corporation,Russell Stovers,Cyprus
dd46ea9f-445f-4564-b517-7a2132dbd72b,Professional corporation,Matrix Design,Central African Republic
2184a13a-e996-4697-a7db-b17250a8f576,Limited Liability Company,Polaris Industries,Turkey
13a347e9-859d-4bdf-b6ca-a608d3d8fb0b,Incorporated,Unisys,Sri Lanka
843d3e7b-4a5c-4b33-b801-f1531ca182b0,Limited Liability Company,Bradley Pharmaceuticals,Seychelles
89348572-e932-4619-904f-bada1aa89a2a,Professional corporation,Mission Realty,Réunion
b50d3c03-4a36-4d1e-90a6-3e0c4ee9d99b,Limited Liability Limited Partnership,Ball Corp.,Mauritius
416c44ce-ca51-4b66-b8c8-1e23f9f6b679,Professional corporation,Auto-Owners Insurance,Belarus
c03e9fe1-6b2d-4b21-8fd4-ab020f0393a8,Professional Limited Liability Company,Alliant Energy,Nauru
da0aec29-6399-4bfd-b6ef-82ef5a21c48c,Limited Partnership,Target Realty,Burkina Faso
781738ff-3a62-4269-8b0f-120c28f13e3b,Limited Liability Partnership,Schoep's Ice Cream,Hong Kong SAR China
3b8939ba-831f-4e52-b3d6-054d66a1f325,Professional Limited Liability Company,Growmark,Dominica
dd960889-198e-454b-afe2-a20376cf4e77,Limited Liability Company,Buena Vista Garden Maintenance,Norfolk Island
188b32e6-7ed5-47ab-8c4d-4621dee0b2d6,Limited Liability Limited Partnership,Locost Accessories,Gabon
17187367-86ff-4856-883c-9b5605c6ac60,Professional Limited Liability Company,KBR,Belize
0f22875f-b812-43c7-b3e5-b3b3a662cdb9,Limited Partnership,NBC Universal,Cocos
56926bdf-a800-4e7f-b756-0e43dc264082,Incorporated,Romp,Iceland
418c87fa-8e9c-4043-879c-7a622b1c1990,Limited Partnership,Grey Fade,Singapore
340a49ea-7ade-448b-b9dc-0db0640d86d0,Limited Liability Limited Partnership,Rich and Happy,Grenada
437b0e1d-eea2-42f9-84e0-4b40c9c80748,Limited Liability Company,Suadela Investment,Turks & Caicos Islands
cb4314cd-f6d0-43aa-b272-05743c31bb01,Professional corporation,Fender Musical Instruments Corporation,North Korea
10560514-7589-4209-bfbb-93feb19f4b93,Professional Limited Liability Company,Strength Gurus,Paraguay
c6e6a51c-c6ea-4ea4-aa15-c2d8984eb265,Limited Liability Company,Seattle's Best Coffee,Portugal
0ac145c9-7d60-4070-88d3-e010beed588a,Professional corporation,The Goose and Duck,Uruguay
d922bf3f-cfe1-40c3-bf7a-502aa4420436,Limited Liability Company,Terra Nova Garden Services,Singapore
3b56ce91-9b75-421f-be81-d1955925b24c,Limited Liability Company,American Express,Anguilla
abbaab47-8404-47d5-b5d8-95a944d613dc,Professional corporation,Lucasfilm,Senegal
67837a70-6faf-4982-bd72-6fb1147a26ea,Incorporated,Dell  Inc.,Zambia
ba9f1f65-60cc-4a06-ab43-1765dc42f61b,Limited Liability Company,Kerr-McGee,American Samoa
3048e6e0-21e7-4e52-9176-51603da351ec,Limited Liability Company,Tempur-Pedic,Macau SAR China
4f81ae0a-cb4a-4c8b-be25-7757a161ecee,Corporation,Visa Inc.,Lithuania
d4fbee65-752f-487d-b1b4-329d3c3b6dc9,Professional Limited Liability Company,Target Source,French Guiana
fce617df-a84d-4421-9740-778b13638863,Limited Liability Company,OPOWER,Central African Republic
592f5534-ecf1-4db2-8940-7734318d5f72,Incorporated,Fireball,Cambodia
b2cf0269-faa1-45e2-aa5a-ccd0bdfad3b3,Limited Partnership,Mattel,Indonesia
152c0a23-0059-4ef9-b9ee-7a4028f9e651,Limited Liability Partnership,McConn & Company,Trinidad & Tobago
90c9fd36-e42d-40a2-a71f-212935146a36,Limited Partnership,Allegheny Technologies,Latvia
76aa9359-0d65-4fc5-84da-219754cc5406,Limited Liability Company,Farnod,Morocco
5623d868-f586-46b3-b84e-e62afd2f19b9,Limited Liability Company,Belk,Albania
c29ae989-a544-4b96-9395-78b5a51025ad,Limited Liability Company,Brookdale Senior Living,Myanmar
486dd99a-741d-460d-96de-1551df4c36c8,Limited Liability Partnership,CDI Corporation,Colombia
c4c708bb-b865-4cb2-9e36-e9dcbbf9844a,Incorporated,Limited Brands,Afghanistan
50735370-4ca7-402f-b398-c897e26498da,Limited Liability Limited Partnership,ACCO Brands,Vietnam
eab9ae5b-ed94-43ce-821c-2938bcd80bc4,Professional Limited Liability Company,Atari,Vietnam
045336b7-2301-4a5d-8116-987d89994ebf,Limited Partnership,Amtrak (National Railroad Passenger Corporation),Palau
8ee77273-fe6c-4b1e-8d28-88f0e731575d,Professional Limited Liability Company,Jackhammer Technologies,Cyprus
74d8304b-bb67-4c78-8da7-2f35301c1d9c,Professional Limited Liability Company,Energy East,Russia
4edfb95e-d9ac-438b-a2e6-f3414b834870,Professional corporation,Brown-Forman Corporation,Equatorial Guinea
50911aa5-c467-4927-b07c-88676accb7df,Limited Liability Company,Midwest Communications,Seychelles
65da4b79-89d4-4f30-8657-b8edd2021fd3,Professional Limited Liability Company,Analog Devices,Yemen
e7bb98f3-21c6-480a-a48d-f12b2d4e57da,Professional Limited Liability Company,Plan Future,St. Lucia
d22ce1b0-06ec-4cbf-afda-b5347022278e,Limited Partnership,Google,Somalia
9027e373-7f90-4d66-a698-4a8119b2457c,Professional Limited Liability Company,Armstrong World Industries,Argentina
180cad90-190d-4495-90c3-4474b90cb2cd,Corporation,Envirotecture Design Service,Iraq
261964b0-be8e-47e0-bdfc-33e91cdbee7c,Corporation,Anixter International,Guatemala
0b233910-1ffe-402a-baf5-156856ff160a,Limited Liability Company,Advanced Micro Devices,Malta
fb6e77ef-957f-43f3-b6b3-5f9ca1797596,Limited Partnership,Jarden,Jersey
53bdc943-8b0e-4814-8248-ff112eea3d0d,Professional Limited Liability Company,Washburn Guitars,United Kingdom
f2046e48-ee13-48ae-a3bc-d836d468f1c7,Professional Limited Liability Company,System Star Solutions,Honduras
bfe76ac5-d098-4936-b374-cb8c5bbce2ad,Professional corporation,Express Scripts Incorporated,Mauritania
53404630-9891-467a-ad1a-cb0addd17591,Limited Liability Company,AECOM,Libya
6c6c45a7-f12a-45c5-ab34-67934108c40a,Incorporated,Powerbod,China
187c562d-b701-4ad1-8561-87130185ff56,Professional corporation,American Axle,Norfolk Island
2e92e818-b164-4df5-b369-13cb57d78fca,Incorporated,Adaptaz,Syria
c5e46446-066b-4410-b680-2cec404ce7fb,Limited Liability Limited Partnership,Qwest,Madagascar
f6784dff-368e-4d8b-8aad-07f6ea30acba,Limited Liability Company,Accord Investments,Papua New Guinea
1db83273-4bdd-4dcd-96f6-373609e1c11b,Limited Liability Company,Electronic Arts,Curaçao
1be16cf5-d809-4bad-a90f-484e9d4122a5,Limited Liability Company,Aon Corporation,Taiwan
b9f426f4-a798-4c7b-b6f0-0fd60470eeca,Professional corporation,J. C. Penny,North Korea
d5b5590c-61f7-4bb1-a72f-9e7600183304,Limited Liability Company,Galaxy Man,Diego Garcia
2ecdca0f-de2a-49d0-aebc-79df12163385,Limited Liability Partnership,Polaroid Corporation,British Indian Ocean Territory
92197b19-1f61-4ea6-9351-634af8d12676,Professional Limited Liability Company,Modern Realty,Angola
cbf59c69-59cd-48eb-9404-dd1154f448c9,Professional Limited Liability Company,Price Waterhouse Coopers,Thailand
1b2a1f7b-f134-4845-8dc0-987db97a83d0,Limited Liability Partnership,DC Shoes,Bolivia
04226568-a68d-4184-935b-357ea2ac9b7b,Limited Liability Limited Partnership,Cerner Corporation,Chile
67935189-3d63-4315-a857-384cc3f9cbdb,Limited Liability Company,Suadela Investment,French Guiana
a2aa42fe-2efe-4448-bec9-09f9e000d0b3,Incorporated,The Flying Hippo,Gibraltar
5af581b2-fc8b-47ea-bc2d-bf7f1abc466d,Corporation,ArvinMeritor,Spain
fe7968f6-aaa5-4e2d-b8d2-b5fab5e1a338,Incorporated,ADC Telecommunications,Gibraltar
5910125e-deda-456e-92c6-3ea30279f5ef,Limited Liability Partnership,eBay,Pitcairn Islands
44da5ab9-6aa5-485b-9ce8-123de3bd5a4f,Professional corporation,Royal Caribbean International,New Zealand
a9d3e0de-6dde-44be-be99-fc327fb8adf7,Corporation,Fluor Corp,Ceuta & Melilla
7e5185d3-03ff-4966-b1c0-f38435aad678,Limited Liability Partnership,American Broadcasting Company,Panama
814495c1-2297-418f-93ee-f11d4e27799b,Limited Liability Partnership,Qpass,Guernsey
800cb822-0172-4dd0-8fad-10efa643acda,Limited Liability Company,OSI Restaurant Partners,Martinique
30921377-685a-4155-81b4-ba4b92a1644c,Limited Partnership,Practi-Plan,Belgium
d00b1a43-cba4-4992-a649-8926150d41e3,Corporation,Alienware,Nauru
333879d8-2ba7-4ca9-ac4b-7bce8ea9da9e,Limited Liability Partnership,Kmart,Estonia
5fdac64a-5cec-4c1b-8612-787c8037e61e,Professional corporation,Solution Realty,Montserrat
6466616a-0436-4b6e-ba69-bb21a8421aa7,Limited Partnership,Pro-Care Garden Maintenance,Tajikistan
f9b389e0-8202-4e56-ae62-0cc7a83e1c3d,Corporation,Doculabs,Yemen
09ef755e-0c14-4310-8dd2-2c9dc14302a5,Limited Liability Company,L.L.Bean,Jamaica
579ac988-05f4-470b-ac7d-f039ce8c2b6f,Limited Liability Limited Partnership,Honest Air Group,Tristan da Cunha
ae7cf275-486c-4b24-9420-bc52fafda4ce,Limited Liability Limited Partnership,General Electric,Lithuania
23e6b5e5-4dc6-4a66-990f-5c6ed746a115,Professional Limited Liability Company,Matrix Design,Bosnia & Herzegovina
4cce0b5c-2f86-4f03-a4a8-52b4776a0938,Incorporated,Dean Foods,St. Lucia
e8164dab-d73b-4b6c-bc6e-86868e76c4cb,Corporation,Multi Tech Development,Ecuador
47d46c25-84f3-4510-9c46-ca76ac633b71,Professional corporation,Novell,Ghana
1202d463-70e5-47fe-8cc1-f5c3b6108c03,Limited Partnership,Lexmark,Kazakhstan
e292d734-fb29-4d75-80b3-8fdce9d1769b,Professional corporation,Enrich Garden Services,Mali
ceee35e7-458e-46f4-ac37-c44baef03133,Incorporated,SBC Communications,Armenia
547e1d29-723a-4b86-a4f7-1caa8b524882,Limited Liability Company,Zig Zag Children Clothes,Nepal
0a1c8740-9da1-477e-a329-d55528f0f2fb,Limited Liability Limited Partnership,American Home Mortgage,Tristan da Cunha
bb911e10-a659-4d8b-8b6b-e60b279ac07c,Professional Limited Liability Company,Office Depot,Central African Republic
a3cf5783-26e1-43b9-98e4-b7a95106fcfa,Limited Liability Company,Fred Meyer  Inc.,Honduras
b52be8e6-3315-4366-a222-406344d315c5,Professional Limited Liability Company,AECOM,Marshall Islands
2a6eb27a-5fcb-4c21-85bb-8ca72d30fb7c,Professional Limited Liability Company,AOL,Comoros
5c20fcd7-f067-44b6-a4ec-d177d12019f1,Incorporated,Earthworks Garden Kare,Kiribati
e4358a70-b4f2-4cda-9ea4-3c8065a267aa,Limited Liability Limited Partnership,Supervalu,Eritrea
d8bc3446-f313-4e45-8421-04f5e272ba79,Professional Limited Liability Company,Tesoro,Indonesia
be4d871a-fecc-4f14-a32b-18f89acff4f7,Limited Partnership,Whole Foods Market,Croatia
441a8279-d330-48bd-8ed1-642a30b51d2a,Limited Partnership,Minnesota IMPLAN Group,Faroe Islands
5d4c0a63-8feb-4c41-a72f-14bd08f77a0e,Limited Liability Partnership,ViewSonic,Luxembourg
e55ee116-b364-4a2f-b23b-1a52c5e46448,Limited Liability Partnership,Marathon Oil,Mauritania
6f7f0b89-f150-4043-8219-e12eeec00ce1,Incorporated,Nortax,Cuba
cd12915f-a900-460e-831c-950302efc316,Limited Liability Limited Partnership,Eastman Chemical Company,Cook Islands
280bfd51-74ef-4187-8983-59b247a7667d,Limited Liability Partnership,Giant Food,South Georgia & South Sandwich Islands
2d796dec-5595-497d-9aba-67e2659aa6eb,Corporation,Popeyes Chicken & Biscuits,Dominica
5275a8a2-641e-41c9-89d3-4a8c5ebc43c8,Professional Limited Liability Company,Sun Microsystems  Inc.,Trinidad & Tobago
8cfacf5e-11c5-4d50-8e04-c3610b7bab71,Professional corporation,Russell Stovers,Canary Islands
3d15bfa5-2cd7-4854-9aeb-251c48234552,Professional corporation,Total Quality,Bahrain
c47879c2-5cb6-44c4-b90e-5e6e272e2ad6,Limited Liability Limited Partnership,Hornbeck Offshore Services,Canada
a39175dd-f0d0-4094-b32b-08a2e76f5583,Limited Liability Limited Partnership,Eureka,Botswana
3c32a34f-3faf-4699-9527-750d43573d21,Limited Liability Partnership,Iron Mountain,Botswana
0be451a0-0e47-446f-9c39-ea468b11d0b0,Professional Limited Liability Company,Barnes & Noble,Réunion
4c91f133-8768-45cf-b33e-0b42aba175e9,Limited Partnership,Biggby Coffee,Malawi
b328e2ce-98e9-4064-9be0-9e53acaab95e,Limited Liability Company,Netcom Business Services,Zimbabwe
9c580c6d-c474-457c-bac8-2ed6d5f88416,Limited Liability Company,DuPont (E.I. du Pont de Nemours),Georgia
e170a5ef-5f87-482e-9f7d-6ebf637f2913,Corporation,PC Power and Cooling,Papua New Guinea
b171f9cd-fa1b-4112-a469-63485f50b4ac,Incorporated,Vistikon,Sri Lanka
1d497f20-c128-4d29-9c62-9f28030c1367,Limited Partnership,Alert Alarm Company,Norfolk Island
d165d8b5-29d6-4ee3-bc67-956c387b3bc5,Professional corporation,Informix,French Southern Territories
3b33de1f-851b-4651-8548-cbd9634668f1,Limited Liability Partnership,YASH Technologies,South Africa
15ec3f1b-18e5-4ad3-93b7-bd1b1b2dc1d3,Professional Limited Liability Company,Magik Lamp,Papua New Guinea
e6f4213f-c130-4e5d-a39d-c537241a1c14,Professional corporation,Danaher,New Zealand
f449dd1e-08d8-4546-b882-5d8948f7ea29,Professional corporation,Corinthian Designs,Poland
7cb8cd15-10ca-4b9e-8882-91e32604fa26,Limited Liability Limited Partnership,Imation,Vatican City
90498a81-93d7-4f4b-a325-47e15c5e003f,Professional corporation,Birdwell,Western Sahara
d53bde3b-7068-480c-b1cd-409196cfecd3,Limited Liability Partnership,Cole Haan,Iceland
67e3ebc0-9b61-4891-b175-095542412bc4,Corporation,Wheeling-Pittsburgh Steel,Svalbard & Jan Mayen
a2a3bf36-7342-4f18-ab5f-bc8be57bb17d,Corporation,Hi-Point Firearms,New Zealand
541579a4-4fee-4567-b06d-3fa5a4532404,Limited Liability Company,Arrow Electronics,Latvia
d516c1fd-c615-406f-8f94-65d395d024b7,Professional corporation,Monmax,Nauru
e18e0576-3cf4-4911-b1e3-d7a38bdc2a7c,Corporation,Arctic Cat,Venezuela
ed26b9f9-310d-417f-bd41-22de0488a7bd,Corporation,Monk House Maker,Aruba
469c4bfe-cfaf-4040-9d56-27695a15b1a5,Limited Liability Partnership,Storage Technology Corporation,Mauritania
ed614495-7522-4c41-87eb-99790a73cf67,Limited Liability Limited Partnership,Lucas Oil,Liberia
d8c64bd1-92bc-4e5e-bd21-02e7b8b73379,Limited Partnership,Maxi-Tech,Morocco
7333571c-a577-4b6b-b9f9-f8d817f15f17,Incorporated,The Independent Planners,Macau SAR China
feadece1-0a29-4648-b24a-a7b3b3193110,Limited Liability Limited Partnership,Transocean,Yemen
bece2222-4efc-48b7-b688-8a12e35750f9,Incorporated,Mattel,Malta
aeb77e8a-3e8a-415a-8408-8cb798eb1be5,Limited Liability Partnership,DirecTV,Bhutan
681f856c-704e-4e8a-8d98-233bf9792953,Limited Liability Company,DST Systems,Macau SAR China
06bab2b7-2c42-4d43-bd9f-688f5d26f8cd,Limited Liability Company,Steinway & Sons,Dominica
176e5fb8-8bd6-4401-b80f-3bfe589a4ab7,Limited Liability Limited Partnership,Ford Motor Company,Kiribati
433a1e48-71c2-44bc-99ad-7384dfb882f2,Professional corporation,Dr Pepper Snapple Group,Angola
95c87f24-4b0e-4d74-a8af-f7648b7b4aee,Limited Liability Partnership,DC Shoes,Argentina
2317577d-242a-4516-b428-8b5b9128b4ed,Limited Liability Limited Partnership,XPAC,Vanuatu
35b231cd-d407-4059-930d-89ef933116fa,Limited Partnership,Citrix,Croatia
e8bba3fe-a787-493e-a28e-33b167be8037,Corporation,Briggs & Stratton,Mexico
671799d2-f0f1-4a2a-a8b7-3f1c14d78f76,Limited Liability Partnership,Star Assistance,New Caledonia
4313e6f9-8419-497f-82a1-79d60f887c3a,Limited Liability Limited Partnership,Precision Castparts Corporation,Lesotho
85648c07-eeb0-4175-bc89-615511530243,Professional Limited Liability Company,Bio-Rad Laboratories,Kuwait
837a7758-fbed-4af4-98a6-d84ed748ba7b,Corporation,Whataburger,Egypt
63ffe53b-c163-4d81-861d-0d052669cd03,Limited Partnership,Jackhammer Technologies,Belize
56637050-aa94-4e15-8ac2-81295aaa3ee8,Limited Partnership,BearingPoint,Comoros
66afccc3-b513-4cac-bcf6-8b0cd717829c,Limited Liability Partnership,Target Realty,Ethiopia
7348c1a5-e199-454c-b0c8-b816e4bdd568,Professional corporation,AGL Resources,Zimbabwe
17f7358e-fe7d-4c82-a7f2-8beaa27921bf,Limited Partnership,Libera,French Southern Territories
fbbb3b78-3277-43f5-8cb7-b5c7b94bbea7,Corporation,Flexus,Palau
8329a51d-07ae-4ba9-a1eb-2489b1e1c2df,Corporation,Numark (DJ equipment),Egypt
b9241ccc-4809-417d-a23c-1682d94d336f,Professional Limited Liability Company,Spanx,Brazil
ddca456f-7c56-46d3-9898-183bda0bbc9f,Limited Liability Company,Vitagee,Mauritania
4cd8ad5d-614c-40c9-ba27-cf2935f0af93,Corporation,Strongbod,Japan
6a7bb047-4507-4922-84d5-193af5176a07,Incorporated,Platinum Interior Design,Iraq
80487315-4a51-460a-95a4-2d1aff0a12e4,Limited Liability Company,Dow Chemical Company,United Arab Emirates
bb0007ec-2ca0-44f7-9199-e34539327e73,Professional corporation,Friendly Interior Design,French Southern Territories
b3b75a08-ea13-43c1-a0cf-ccd596c0801c,Incorporated,Marathon Oil,Ethiopia
d3e1e06b-ca04-417e-a4fe-251b8228e96a,Limited Liability Company,Muscle Factory,Bulgaria
81838e91-3a09-4bd8-be78-e3d19d037c2e,Incorporated,Chevron,Cyprus
a5a0dadc-42e8-4982-934b-62d07e88044e,Corporation,Destiny Realty Solutions,Anguilla
19f4a6d8-f51c-44dc-b05a-29a6d92c5d2d,Professional Limited Liability Company,Terra Nova Garden Services,Macedonia
9995c272-8c74-4b2a-826c-165782b84fc5,Professional Limited Liability Company,Dream Home Improvements,Malawi
899e8f51-4952-4dd7-94c1-36f90e3e9b6b,Professional Limited Liability Company,Wendy's/Arby's Group,Djibouti
580001d5-a0fb-4ed4-8f78-6870ba4933c7,Limited Partnership,Universal Studios,Bosnia & Herzegovina
1800b3f1-3488-4a6e-9a54-3f330478cc6c,Limited Liability Company,Paramount Pictures,Equatorial Guinea
f3221577-e3d2-4b48-9bde-eb74b0e55ddd,Professional Limited Liability Company,Martin Marietta Materials,British Virgin Islands
e3dab247-6d10-4d78-b1a7-352822cfbb11,Limited Partnership,American Apparel,Italy
633feef9-b84e-421f-a252-4185d223a479,Corporation,Pro-Care Garden Maintenance,Niue
60fa0dab-d56a-425d-b580-480811ae90a5,Corporation,DC Shoes,Åland Islands
5d144480-b101-4d1c-8e27-533c37a755ae,Limited Liability Limited Partnership,AMETEK,Turks & Caicos Islands
dde47c9b-f33e-479b-af93-d6291c7081e4,Corporation,Monit,South Africa
3cd18b8a-6e53-4fc4-875b-e848d69367e3,Corporation,Spherion,Kazakhstan
e90e6f74-3069-4f2e-9629-4c5c41de6f7b,Limited Liability Partnership,Envirotecture Design,Togo
c50e67c4-f236-44a7-a646-f5652b2c4207,Limited Liability Limited Partnership,Motorola,United Arab Emirates
e89f7511-eac8-45fb-97cf-cad0eb96a055,Corporation,Webcom Business Services,Saudi Arabia
03a8a390-4436-400c-b164-8f55570fff10,Limited Liability Company,Star Merchant Services,Kiribati
85d03718-e0a6-4393-851a-6b24ca89e50a,Limited Liability Company,General Electric,Greenland
de3bd605-b986-477a-8201-a36b0fc6fc6b,Professional corporation,Lennox International,Equatorial Guinea
48a57fc4-3ec4-41d7-bc27-a800928fe178,Limited Liability Limited Partnership,Just For Fun,Ceuta & Melilla
95a931d9-ed53-4e1e-8603-be50d9c4d4de,Corporation,Lexmark,Guadeloupe
d15114d9-9bb0-4793-8d31-5556dbfc5d23,Limited Partnership,Stewart-Warner,Mali
ac9ee871-d612-4f90-85dc-e7a6f66ba5e7,Professional corporation,MagnaSolution,Svalbard & Jan Mayen
8e958028-b71d-4cbf-bd5d-565ad9521b84,Professional corporation,Renys,Norway
1a6c0f00-607a-40dd-8d98-00fdb75c412b,Professional Limited Liability Company,Omnicare,Bhutan
caf0677f-afb4-4a54-a675-81d95265573a,Corporation,Sonic Solutions,Lebanon
1241d154-9ecb-4fe3-9146-092323f9aeaa,Limited Liability Partnership,ASARCO (American Smelting And Refining Company),Slovakia
d9ddc25e-1eb3-4ed2-b095-4682111c1fda,Limited Liability Limited Partnership,Reliable Investments,Mali
9aad28a2-efab-427e-82d5-58d2c633fe62,Incorporated,Sunny Delight Beverages,Côte d’Ivoire
320ddeab-8370-4195-a0b0-e5fcc1dd185b,Professional corporation,American Express,British Virgin Islands
363761ac-a49c-4a96-ab22-6cde2af2a84f,Incorporated,Imation,Iraq
37d868e7-0f89-4eca-9c55-83de8954fcd8,Limited Liability Partnership,Iron Mountain,Portugal
cc9bf576-19e7-4b62-aba4-8b1306b1eb3a,Incorporated,FedEx,Réunion
fe3aa468-b6da-4c02-947d-ead521781d18,Incorporated,Cole Haan,French Southern Territories
5a221274-cc0f-4b00-bf1d-3a25344bfa7a,Limited Liability Company,Creative Wealth Management,India
971494ae-654b-4ddc-be9e-75face14c5f7,Corporation,Integra Investment Plan,Burkina Faso
4e4ff805-c7a3-4df6-9b18-c59c05ba2733,Limited Liability Limited Partnership,Avnet,Sierra Leone
7f4d10b0-87fb-453b-bef0-9239e471d6a9,Limited Liability Company,Arctic Cat,Austria
6084077c-fac1-46e1-862a-23251647718a,Professional Limited Liability Company,Brilliant Home Designs,Grenada
ea51461d-9480-42ba-a02d-3d14ff9b8610,Professional corporation,Cognizant Technology Solutions,Martinique
7cf0976d-b7a8-437c-8b90-c67f1eb1ed99,Limited Liability Company,Gold Touch,Kosovo
0eb0375c-b441-4a92-9ea6-86a5e06053e4,Incorporated,Northern Star,Pitcairn Islands
d6a5b966-78ec-4f63-8e0b-43344d0cfb66,Limited Partnership,Gibson Guitar Corporation,Sierra Leone
abb89830-6c0f-4478-be13-b118d5271db4,Limited Liability Partnership,Progressive Corporation,Sint Maarten
e4da70ef-2498-43bc-861f-8baea3e8a7db,Corporation,ZOMM  LLC,Micronesia
9ca7ba14-e012-4197-aa26-94eee751b42b,Corporation,Six Flags,Croatia
43a97ffc-5234-4eb8-9c3d-f170453e8e6b,Professional Limited Liability Company,VIZ Media,Zambia
34736756-3b52-4927-8032-21fe41ae1bd6,Corporation,Allergan,Afghanistan
1e8ea8e6-7219-485d-8c35-5ed3ed635e10,Corporation,Integra Investment Plan,Bahrain
500b6142-4477-4676-b39c-a12332a84bdb,Limited Partnership,Listen Up,São Tomé & Príncipe
e82aef03-41e4-447e-9f67-b15aa73e6efe,Limited Liability Company,Winnebago Industries,Christmas Island
3e7a7ab5-3502-4c73-9b3e-4c990aadd3d2,Limited Liability Company,KBR,Puerto Rico
cdfadb12-b99e-4e5e-97e9-fbefaa3ed172,Corporation,Dresser Inc.,Switzerland
578a91c9-860f-4239-8771-47f7eb51fc84,Limited Liability Company,American Eagle Outfitters,Palau
f6e96abd-8999-4750-8094-8f8ba076128c,Incorporated,Intuit,Turkey
8faea720-0f0e-4ba2-86db-dfa5f5123129,Corporation,Spanx,Diego Garcia
6c845ebd-5c3b-42ca-9397-f6f70b7b4cf9,Limited Liability Partnership,Tanadgusix Corporation,Rwanda
53cfec2f-9bb5-403f-89da-ab670400aef2,Corporation,Destiny Planners,French Polynesia
a18e7630-8f76-4347-b344-0f0ffb862d24,Limited Liability Partnership,Strategy Planner,American Samoa
9bdc2ccf-f294-4d79-b198-e2d0092d8f02,Corporation,Dick's Sporting Goods,Trinidad & Tobago
96060e0e-fc1c-4f61-9c82-4da88e1ac1f6,Limited Liability Company,Open Interface,New Zealand
60a4e6c9-9c4a-46fa-b4e1-a96f9c472694,Professional Limited Liability Company,GEICO,Christmas Island
01769d86-b668-42a4-a5c7-4a484a8fbb22,Limited Liability Company,General Dynamics,Solomon Islands
fb5c155a-81d9-4c87-917e-09a429671a2f,Professional Limited Liability Company,Seksi Lady,Ascension Island
3df5794c-bb8d-4968-8411-43279e9731a2,Limited Liability Limited Partnership,Veramons,St. Lucia
a7b43cae-549e-45ae-a443-6efa4aadc9e0,Limited Liability Limited Partnership,Motorola,Gibraltar
84ca2775-eac9-4af0-aabc-7a1e724ee11c,Limited Liability Partnership,Bio-Rad Laboratories,Liechtenstein
9d1641e5-b42b-41d5-8c7f-5afc646be1ea,Professional corporation,BFG Technologies,Bulgaria
27a412c3-1e98-4135-ab2d-8d6fa29a2ae4,Professional corporation,Louisiana Pacific,Netherlands
